Gene Symbol	1.ctrl	2.ctrl	3.dox	4.dox	5.acti	6.acti	7.fccp	8.fccp	9.mb	10.mb
ALAS1	11.1744	10.9463	7.37743	8.63136	9.8045	9.76453	10.8005	11.1182	10.1617	10.221
ALCAM	9.89232	10.8409	8.89837	9.55237	8.79298	10.0943	8.58347	9.14553	11.5626	12.6372
ALDH16A1	9.55679	7.5897	11.9094	10.979	10.2691	9.61915	10.3661	9.86544	10.4766	9.36874
ALDH18A1	9.30753	9.45452	8.61696	8.4392	11.2313	11.9511	11.9404	12.884	7.91845	8.25655
ALDH1A2	9.90634	8.87127	9.1462	8.63808	11.521	11.3061	10.8164	11.1244	9.48031	9.18983
ALDH1A3	10.6955	8.344	13.2066	11.3559	9.21775	7.81379	11.397	10.0026	9.7672	8.19961
ALDH1B1	10.6661	10.3178	9.55023	8.97585	10.2741	11.2054	10.8618	11.0536	8.80736	8.28779
ALDH1L2	5.82699	5.871	8.35778	8.60426	12.361	13.6597	14.8012	15.442	7.34073	7.73531
ALDH2	9.05019	9.18538	8.72176	8.32116	11.9139	11.6848	11.0481	11.5069	9.22641	9.34137
ALDH3A1	8.31004	8.24539	10.2236	11.2764	10.4163	10.2208	9.41234	9.05635	11.5959	11.243
ALDH3A2	10.0299	10.2321	10.2832	10.6034	9.56571	10.4526	9.2563	10.2389	9.32525	10.0127
ALDH3B1	11.4344	10.7425	10.8951	11.7086	8.02285	8.96248	8.76024	9.69622	9.55656	10.2211
ALDH4A1	9.44668	10.9155	8.73853	9.41294	10.5276	11.3364	9.35196	10.4336	9.1451	10.6917
ALDH5A1	9.48352	10.1408	8.24308	8.81178	11.0261	11.5965	10.2747	11.6464	9.02581	9.75143
ALDH6A1	10.5015	10.7514	8.83722	9.01436	9.58279	9.16484	9.73068	11.2741	10.5349	10.6082
ALDH7A1	9.87717	9.02503	10.4482	9.91558	10.4799	9.87122	10.5347	10.1186	10.282	9.44764
ALDH9A1	9.64379	9.14812	9.85449	10.5884	10.1471	10.6986	10.0657	10.6888	9.82991	9.33513
ALDOA	9.07376	9.56477	10.0086	10.4357	9.87803	9.42455	9.37167	9.30535	11.8393	11.0983
ALDOC	6.77995	6.85256	7.70621	8.04679	7.65936	7.75256	7.05472	7.5117	20.3751	20.2611
ALG1	11.2323	10.1833	10.3747	9.30437	10.2824	9.747	9.55046	9.4394	10.1397	9.74648
ALG10	9.56903	10.0161	10.1095	10.3172	9.95391	8.86482	7.07132	9.64889	12.4386	12.0106
ALG12	9.7864	9.07577	13.1032	9.59332	9.64296	9.8547	10.7122	9.27279	9.19419	9.76451
ALG13	11.1344	11.0547	9.85612	10.1812	10.6472	9.35476	10.3446	8.69711	9.46303	9.26705
ALG14	11.9515	8.15989	12.3403	8.76635	11.5385	10.8473	8.36127	8.97898	10.1899	8.86592
ALG2	8.89518	9.11371	8.81181	8.24742	10.904	10.5733	10.1982	11.4785	10.5109	11.2671
ALG3	13.2001	13.7826	10.8251	15.1247	11.014	10.4691	11.0531	9.20255	2.08473	3.24386
ALG5	10.3101	10.0373	10.7603	8.81325	10.2068	9.49387	9.1621	8.88967	11.6995	10.6272
ALG8	11.8537	10.6059	10.68	9.67194	9.59259	9.14406	8.15793	8.25813	11.1158	10.92
ALG9	8.87034	10.8184	10.0658	10.0175	9.81224	10.2727	10.0091	10.1066	9.99215	10.0351
ALKBH1	11.1096	9.88134	10.2774	10.9926	7.84478	10.7409	7.93862	7.63217	11.9356	11.647
ALKBH2	8.67248	9.3085	10.2731	11.5591	11.686	11.7787	12.0265	12.0224	6.30048	6.37281
ALKBH3	10.0693	9.24704	10.4306	10.5073	9.63209	8.80593	11.4718	11.3952	9.5448	8.89592
ALKBH4	10.2133	8.51159	9.7229	10.6357	9.92352	10.8304	11.1193	10.6534	9.86844	8.52144
ALKBH5	9.47314	9.29988	10.1345	10.6412	8.88107	9.77623	10.8068	11.0295	9.28635	10.6712
ALKBH6	9.18908	11.0131	10.137	11.2026	8.46992	8.0613	8.13849	10.0537	11.964	11.7708
ALKBH8	10.5675	9.42889	10.6536	10.7178	9.89209	9.79387	10.8147	10.3524	9.02979	8.74934
ALMS1	9.43024	9.90931	10.3313	10.6168	10.2494	9.34345	9.90358	10.9067	9.80703	9.50208
ALPL	9.86337	10.6349	8.33261	8.73914	9.83846	10.5376	10.9015	11.2035	9.85657	10.0923
ALS2	9.69786	9.27788	9.2397	9.23761	10.8351	10.1662	9.74801	9.60298	11.5255	10.6691
ALYREF	9.72145	10.1407	9.60151	9.87008	9.67946	9.74279	10.1273	9.96022	10.395	10.7615
AMACR	10.3566	10.076	9.58088	8.69265	9.3988	8.65712	8.92844	8.40041	13.3554	12.5537
AMBRA1	11.8016	4.70397	14.4956	8.89116	7.21148	13.0375	8.63751	12.6839	8.07891	10.4585
AMDHD2	9.23619	8.76493	10.6826	11.7825	10.3084	10.5949	10.2878	9.81466	9.39273	9.13531
AMFR	10.1943	9.38202	9.18799	8.76176	7.99412	9.00766	10.4043	9.44662	13.5069	12.1143
AMIGO2	7.12334	7.21407	6.90891	6.43037	11.7654	10.9665	10.5912	9.53999	14.9785	14.4816
AMMECR1	9.6937	8.44872	10.0279	9.68915	10.7271	10.8546	11.1887	11.3017	9.2331	8.83545
AMMECR1L	9.75881	8.19203	6.79978	9.81954	12.0553	10.7993	11.2847	11.1236	9.24275	10.9242
AMOTL1	9.82942	9.04255	10.0665	9.51684	9.77263	9.96117	10.0257	9.75919	11.0114	11.0146
AMOTL2	10.0799	10.0797	9.69741	9.61268	10.164	10.1792	10.3149	9.65969	10.3661	9.84644
AMPD2	9.92063	9.18517	10.4098	11.2516	10.2854	10.129	9.99247	10.4149	9.16051	9.25054
AMPD3	8.00629	9.28496	9.54585	9.08445	9.60743	9.50107	12.5538	10.8741	11.534	10.008
ANAPC1	10.2568	9.69948	10.5483	9.94445	10.1426	10.3394	9.94297	10.5238	9.25356	9.34871
ANAPC10	9.58923	11.4583	9.61643	10.4654	10.3529	9.69713	9.90299	10.0181	10.1043	8.79515
ANAPC16	8.58549	11.2657	9.27098	11.8018	9.70575	9.18425	10.3884	10.9608	8.0357	10.8011
ANAPC2	11.0542	9.53535	9.81665	9.39805	10.0059	9.41495	10.0651	9.75325	10.831	10.1255
ANAPC4	10.1796	9.54532	10.4933	9.02935	10.8584	9.93793	10.5708	9.75178	10.5352	9.09834
ANAPC5	10.2776	8.99344	11.5507	9.94976	10.1542	9.68611	10.0364	10.2449	9.7199	9.38694
ANAPC7	10.5339	10.1968	10.1501	10.0911	9.51163	9.86864	9.93055	10.3926	9.75698	9.56776
ANGEL2	7.74411	7.81009	10.5044	8.57395	10.4743	13.2351	11.549	11.829	8.70435	9.57566
ANK3	11.1462	11.2977	9.39437	9.52307	9.67136	9.85228	7.82502	7.8026	11.7436	11.7438
ANKFY1	9.78376	9.01982	9.53402	9.88866	10.1079	10.4077	9.66467	10.6001	10.3795	10.6139
ANKHD1	9.19139	11.3565	8.89919	10.5811	12.3752	11.8477	10.5479	10.9656	7.39641	6.83893
ANKHD1	9.84375	9.34564	9.49537	9.87114	10.4612	10.3625	10.4272	10.2839	10.0649	9.84435
ANKIB1	11.1563	9.94357	9.87747	10.823	8.65942	8.94003	8.67211	9.45249	11.3919	11.0837
ANKLE2	9.99002	11.0032	9.68845	9.4607	9.96447	10.2682	10.4459	10.5214	9.41374	9.24389
ANKMY2	8.90994	8.93362	9.809	9.86757	9.51665	10.0837	10.0058	10.9105	11.0905	10.8727
ANKRD10	14.0437	13.2537	10.4291	10.98	8.79036	8.41127	6.73133	8.71095	9.76265	8.88693
ANKRD11	9.9925	11.2716	9.98263	9.45255	9.53424	9.28938	10.495	10.3845	9.97003	9.62757
ANKRD12	9.67946	13.0636	7.93991	9.028	9.22026	8.33153	9.13634	9.62204	11.6426	12.3363
ANKRD13A	11.4589	8.45331	10.5448	11.7547	8.64034	9.4333	8.95797	9.19438	11.3948	10.1675
ANKRD17	10.3215	9.72865	10.0205	9.9445	9.84172	9.74912	10.032	10.0935	10.437	9.83146
ANKRD26	9.81778	9.667	10.1483	9.25529	10.1518	10.4258	9.47227	9.82362	10.6932	10.5448
ANKRD27	10.6503	10.0476	9.27885	9.89723	9.91268	9.95373	9.78014	10.3028	9.93701	10.2397
ANKRD28	9.76603	8.20626	9.97153	9.68245	10.9341	9.93953	11.2155	10.7774	10.1848	9.32242
ANKRD32	10.2442	10.7968	9.38768	9.20329	8.15136	8.19585	9.74002	9.35528	12.5258	12.3998
ANKRD35	11.2077	10.3233	7.9518	10.0366	8.82526	9.81657	9.21947	10.5926	9.02729	12.9994
ANKRD40	11.2234	10.2754	9.98517	11.574	9.72876	9.7542	9.66964	9.9349	8.80204	9.05242
ANKRD44	8.8524	7.63595	10.2961	9.25043	10.8561	10.4938	10.1794	10.1934	11.7413	10.5011
ANKRD49	9.45472	9.07361	10.2635	10.3972	10.2225	11.4807	10.7342	10.0052	8.97922	9.38919
ANKRD50	10.3017	9.60193	11.0554	10.6761	10.6885	10.5696	9.50083	10.1588	8.56461	8.88264
ANKRD52	11.61	9.99563	10.4799	10.3383	8.91155	8.88171	10.6461	10.9071	9.29197	8.93775
ANKRD54	9.78983	9.55006	10.7592	11.2287	10.0863	9.86156	9.75968	10.7474	9.04334	9.17398
ANKRD60	12.0539	8.75772	11.8766	9.77642	10.1403	9.67606	10.361	8.72389	10.2357	8.39842
ANKS1A	9.58159	9.18667	9.82523	10.0836	10.9171	10.464	10.8663	10.0767	9.62461	9.37428
ANKS6	8.80858	10.0162	7.86661	8.50693	9.81551	9.13621	14.568	12.6477	9.74477	8.88954
ANKZF1	9.00699	8.05284	9.76138	9.38379	10.6532	10.32	10.1342	10.3934	11.2915	11.0027
ANLN	7.40964	7.38134	6.43792	6.30969	4.73359	4.63786	5.69882	5.68393	25.4632	26.244
ANO10	10.367	10.3777	10.755	10.168	9.41694	9.5829	8.04913	8.98728	10.9846	11.3114
ANO6	10.8229	10.1056	11.1587	10.2717	8.83394	9.13595	8.31577	8.81678	10.6166	11.9221
ANP32A	8.11609	9.14568	9.87368	10.9089	10.5137	10.9768	10.9671	11.5425	8.31484	9.64078
ANP32B	9.05423	8.62036	11.1295	10.4411	10.808	9.81177	11.3468	10.8204	9.03723	8.93056
ANP32E	9.90042	8.8642	11.0198	10.3647	10.2521	9.79932	10.4845	9.74727	10.1871	9.38053
ANPEP	8.77802	9.14832	8.64049	9.00508	9.88252	10.9674	11.1162	11.0433	10.6325	10.7862
ANTXR1	11.5219	11.0516	9.67499	9.02945	8.20096	9.07832	10.2889	10.5285	10.44	10.1854
ANXA1	8.74043	8.60949	9.99784	10.7455	10.5672	10.936	10.5645	10.8058	9.70314	9.33016
ANXA10	9.06544	7.52635	10.9068	11.1929	10.7445	10.9077	10.1556	10.9553	9.07127	9.47416
ANXA11	9.37574	9.46943	11.2328	11.1461	9.92919	9.4524	10.4506	10.7204	9.23201	8.99129
ANXA2	9.48912	10.3965	10.6241	11.1553	9.33143	9.80913	9.28307	9.46538	10.0888	10.3572
ANXA3	9.73604	7.73673	11.1597	10.1507	11.2343	9.60786	13.1019	11.3881	8.67936	7.20528
ANXA4	8.78207	8.62241	10.4446	10.2937	10.2036	9.96949	10.3244	10.4467	10.7323	10.1807
ANXA5	9.38626	8.21627	10.933	10.7718	10.5931	10.1248	10.7134	10.6044	9.77633	8.88065
ANXA6	10.0918	9.60439	11.3649	11.3978	9.81812	9.91986	9.76866	9.59707	9.52183	8.91566
ANXA7	9.89301	8.72533	10.3144	10.7826	10.7781	10.1897	10.6689	10.654	9.09331	8.90059
ANXA8L2	9.23925	8.30072	11.3454	11.9762	9.8119	9.88133	10.0413	10.6417	9.71751	9.04472
AP1AR	10.2085	9.51785	9.22521	10.6291	10.0325	10.177	10.8624	10.9369	8.13667	10.2738
AP1B1	10.592	9.12463	10.9197	9.57091	10.5519	9.4208	10.1087	9.30973	10.9906	9.41088
AP1G1	10.055	8.32856	10.7003	9.79313	10.6088	9.84396	10.8699	10.2868	10.1241	9.38937
AP1G2	11.1843	9.60277	10.2569	10.3	10.4874	10.2712	8.3836	8.07363	10.9322	10.5081
AP1M1	9.96996	8.83398	10.5309	9.63193	10.7421	10.4584	10.0549	10.0618	9.99444	9.72162
AP1S1	9.59677	9.49826	10.2998	9.84462	10.4428	10.7004	10.1146	10.9932	9.4054	9.10421
AP1S2	11.1334	10.2388	9.74883	11.0924	10.7546	10.4366	10.2291	10.4394	8.58866	7.33818
AP1S3	10.0155	9.06785	9.60202	10.2407	9.85939	10.259	9.02144	10.4377	10.73	10.7665
AP2A1	11.0956	10.2294	10.3433	9.72647	9.77993	9.55159	9.12178	8.85492	10.7621	10.5349
AP2A2	9.73664	10.6128	9.42792	9.83592	9.90451	10.852	9.94646	10.5272	9.32797	9.82861
AP2B1	10.6547	9.69303	10.8011	9.70127	10.231	9.79009	9.50907	9.40418	10.1614	10.0542
AP2M1	10.7263	9.613	10.625	9.61381	10.2694	10.1075	9.16742	9.22166	10.4213	10.2346
AP2M1	11.5596	9.76044	9.3922	9.07076	10.5401	11.0008	7.25402	9.04543	10.9065	11.4702
AP2S1	10.927	9.14926	10.2537	9.97309	9.94132	9.50812	9.55721	8.98011	10.7661	10.9442
AP3B1	9.7861	9.02746	10.4405	10.5868	10.0977	10.0193	10.5182	10.4147	9.64354	9.46571
AP3D1	9.81787	9.23563	9.72748	9.75252	10.5625	10.268	10.5532	10.5528	9.88026	9.64984
AP3M1	10.3931	8.56657	10.6721	10.3501	10.159	9.42673	10.979	10.3654	9.86045	9.22754
AP3M2	9.88518	8.06407	10.7674	9.66396	10.9753	9.77235	10.8484	9.86471	10.7223	9.43623
AP3S1	9.93873	9.66997	8.60942	11.4764	9.67071	9.80243	10.0092	10.0228	9.89263	10.9077
AP3S2	7.85783	10.797	9.25162	12.3157	11.221	9.18391	10.7016	11.8137	9.82147	7.03623
AP4B1	10.3986	8.76102	9.11991	10.2131	10.5297	10.5	10.4139	10.2696	9.96719	9.82701
AP4E1	9.39251	8.54558	10.002	9.83964	10.5285	10.5785	10.3553	10.6288	10.1149	10.0143
AP4M1	10.5565	9.21567	10.9607	10.1709	9.49809	10.2714	10.1814	9.8227	9.65937	9.66334
AP4S1	7.50382	8.91732	8.15523	12.2362	10.231	11.4503	10.8059	12.1923	8.12196	10.386
AP5B1	10.1925	10.3123	11.4684	9.97454	10.4474	8.82281	9.78045	8.85426	10.6521	9.49519
AP5M1	9.92653	8.78839	9.49117	9.80045	10.6979	10.6112	10.0664	10.1848	10.2055	10.2278
AP5S1	8.44462	9.44151	8.23662	9.64491	9.41127	11.8036	9.60747	12.1477	9.35828	11.904
AP5Z1	8.84632	8.63077	10.15	8.74146	10.3193	10.6659	11.2486	11.7156	9.93287	9.74933
APAF1	10.4408	9.443	10.8229	10.0042	9.79713	8.82604	10.1516	9.35994	11.0726	10.0818
APBA3	9.92124	10.0569	9.27025	9.64126	9.6462	8.65687	10.6268	9.57301	11.0901	11.5174
APBB1	12.5039	10.5149	10.5361	10.5519	7.31658	6.75533	8.97195	8.79639	12.6709	11.3821
APBB2	9.60471	10.1406	8.77351	8.92564	7.64118	9.12888	10.4207	10.4027	12.7501	12.212
APC	11.3312	11.7407	9.5558	9.83513	9.66484	9.16409	9.02141	9.06598	10.3652	10.2556
APEH	11.0603	8.31964	12.775	10.5984	10.0699	9.83294	10.1042	9.58256	9.12799	8.52904
APEX1	9.05735	9.16826	10.3397	11.0709	10.4509	9.87597	10.9485	11.3404	8.56022	9.18771
APEX2	10.0475	9.34546	11.0234	11.0628	7.81383	8.47964	9.41034	9.93684	11.5178	11.3624
APH1A	9.96605	8.99662	11.1712	9.52499	9.28579	10.6235	9.24841	9.61003	10.4279	11.1456
API5	9.53985	9.16854	10.8276	10.0845	10.0317	9.97579	10.307	10.2797	9.88724	9.89814
API5	7.54101	10.7927	10.3187	9.54648	12.9499	11.2071	10.1214	8.80265	8.08349	10.6365
API5	8.8752	8.52021	8.49937	10.5724	12.0062	11.1713	9.07605	8.94992	11.6551	10.6742
APIP	8.57739	8.18939	10.2468	10.7418	11.3017	10.5719	10.782	10.4967	9.78767	9.3046
APITD1	10.2727	10.0255	9.79698	10.3224	8.95821	8.89344	9.37648	9.36139	10.9762	12.0167
APLP2	10.2458	10.2824	9.83341	9.34335	9.08762	10.2723	9.06037	10.1982	10.7103	10.9663
APMAP	10.3576	11.0615	10.4075	9.97846	9.53041	9.32357	8.50157	8.60241	11.36	10.877
APOA1BP	8.96918	9.44925	10.4322	10.8075	10.6555	10.9237	9.79679	10.3596	9.22052	9.38566
APOB	12.1503	12.3311	9.43037	9.29471	9.72128	10.187	8.65369	8.26352	9.77715	10.1909
APOBEC3B	10.9301	10.8504	11.3867	10.814	6.763	7.08513	7.08845	6.99863	13.1597	14.9239
APOD	10.0604	13.59	7.3838	10.9955	9.51184	12.6056	9.18633	10.4612	6.9547	9.25057
APOE	9.12253	8.94805	6.56868	6.2878	12.3899	12.6715	11.2545	12.3976	10.4543	9.90508
APOH	8.78005	10.7703	13.2084	11.0136	8.85031	11.4598	9.99617	11.0897	7.95509	6.87668
APOL2	11.5992	10.9653	10.5038	10.1369	7.90729	7.70836	8.40951	7.90882	12.5762	12.2845
APOO	9.86565	9.72952	8.21476	8.83562	11.9363	12.44	9.1875	9.9181	9.25681	10.6157
APOOL	10.4684	9.20708	7.7033	8.96093	12.8073	13.1707	9.46709	11.0635	7.7348	9.41689
APP	10.4885	11.1881	9.41053	9.1706	8.93227	9.47758	9.71504	9.66878	11.053	10.8957
APPBP2	10.7315	8.99369	10.3729	9.0308	8.35692	8.69642	10.622	10.2636	11.9541	10.978
APPL1	9.82059	8.59919	11.2049	11.0762	10.1185	10.0907	9.71277	10.4407	9.58658	9.35
APPL2	9.89928	8.74651	10.699	10.5439	10.2683	9.49956	9.23712	9.33814	11.3425	10.4258
APRT	9.84835	8.41918	11.1976	10.2821	10.9969	10.5458	10.2727	10.2888	9.38093	8.7676
APTX	9.6376	9.34965	9.98046	10.2393	10.354	10.0425	10.2999	10.2758	9.68355	10.1373
AQP3	13.8934	13.6691	9.96884	10.6714	10.9306	10.0644	7.30134	7.9628	7.8374	7.70075
AQPEP	8.45255	10.2378	10.9408	9.00669	10.3386	10.9197	10.7621	8.79396	11.4084	9.13937
AQR	10.505	10.5763	9.76532	9.73797	9.2221	9.52694	9.67747	9.81354	10.3366	10.8387
ARAF	10.2694	9.23749	11.1606	10.9773	10.5768	10.3299	9.85173	10.0556	8.84773	8.69351
ARAP1	10.2006	9.01049	10.6727	10.5607	9.75459	9.80444	9.8368	10.3073	10.1426	9.70977
ARAP3	9.90479	9.22765	10.5844	11.2116	10.2864	10.7769	8.91182	9.75561	9.43649	9.90426
ARCN1	10.1756	9.35496	10.0048	10.1925	9.55622	9.75205	10.3633	10.6862	10.0251	9.88927
ARF3	9.8839	8.25464	10.589	10.1447	10.2024	9.71524	11.4236	11.0748	9.41627	9.29538
ARF4	9.94738	7.33003	11.049	9.60713	10.3226	8.8732	11.9752	11.4757	10.3894	9.0304
ARF5	9.59536	8.31103	10.2561	10.9365	10.3584	9.94189	9.72636	10.5236	10.1929	10.1578
ARF6	9.51643	8.9063	9.80184	10.913	9.13707	9.3116	9.45047	10.4708	10.8959	11.5966
ARFGAP1	10.0247	10.2408	8.82235	10.572	9.15057	9.98981	10.6456	11.2205	9.26697	10.0666
ARFGAP2	10.0287	9.51863	10.5951	10.8502	9.93644	9.65925	10.6426	10.2425	9.64961	8.87705
ARFGAP2	9.32714	10.0132	9.92006	10.3711	10.1793	10.1572	11.6993	11.76	8.13311	8.43963
ARFGAP3	9.19071	8.41486	9.48697	9.62239	9.58044	9.75766	11.4356	11.3585	10.8806	10.2723
ARFGAP3	9.25699	9.30124	8.37762	8.70109	9.51077	10.2343	10.3947	12.4416	10.3164	11.4653
ARFGEF1	10.2953	8.82069	10.274	10.3244	9.66291	9.88809	9.51593	10.2803	10.5671	10.3712
ARFGEF2	9.96055	8.4219	10.756	9.6799	10.19	9.97991	10.8626	10.3897	10.3974	9.362
ARFGEF3	9.83147	8.58435	10.033	8.75683	9.56388	7.67547	11.525	10.8063	11.8456	11.3781
ARFIP1	9.44364	8.84303	9.88602	10.9735	10.1412	10.2769	10.5122	10.8135	9.48135	9.62861
ARFIP2	9.90599	9.13243	9.58008	10.3198	9.92264	9.78269	10.8576	11.0462	9.65928	9.7933
ARFRP1	9.22107	10.1451	9.66737	9.14614	10.8131	10.9972	10.7723	11.988	9.04908	8.20065
ARGLU1	9.68824	11.1514	9.90772	9.88466	10.0144	9.84833	10.5459	10.0367	9.41166	9.51094
ARHGAP1	8.67112	8.24813	10.0315	10.9178	10.2945	10.9203	10.3744	10.4226	10.0128	10.1068
ARHGAP10	10.0064	9.53804	10.5979	10.2706	9.88699	9.76182	9.50183	9.56623	10.311	10.5592
ARHGAP11A	11.0388	10.0741	9.61428	10.7796	8.45852	8.31844	8.13767	8.66777	12.8371	12.0738
ARHGAP12	9.73326	8.22301	10.08	9.62441	11.0229	10.1859	9.88967	9.90215	10.8905	10.4483
ARHGAP17	9.8926	9.17142	10.9099	10.532	10.0563	10.2533	9.92159	9.9794	9.88311	9.40034
ARHGAP18	10.2495	9.02704	11.394	10.3808	10.4041	9.44156	9.12136	8.81414	10.8682	10.2994
ARHGAP21	11.3716	11.6172	10.192	9.80361	10.1407	10.2738	8.99191	8.95886	9.39439	9.25601
ARHGAP23	9.88407	9.09775	10.342	9.43895	10.3221	10.0377	10.4901	10.3906	10.2696	9.7271
ARHGAP29	10.8713	10.6997	9.82833	10.1552	9.20712	9.56993	9.28961	9.66532	10.2338	10.4796
ARHGAP31	9.51076	9.25789	8.07342	9.65542	11.1402	9.84286	9.21826	8.87637	11.2159	13.2089
ARHGAP32	12.3109	8.40894	10.5793	10.025	8.7182	11.5791	9.33731	9.7746	8.34034	10.9261
ARHGAP35	10.0366	8.72254	10.3168	10.0681	9.93342	10.0173	10.2549	10.0875	10.4701	10.0928
ARHGAP39	11.3228	11.2126	8.88472	8.83024	10.0622	9.79023	9.38254	10.1505	9.23439	11.1298
ARHGAP42	11.3299	11.0388	9.9101	9.73137	9.66356	9.42029	8.8481	8.69121	11.4017	9.965
ARHGAP44	11.7124	8.46282	11.0327	11.4708	10.4468	8.46698	9.38605	7.62448	11.6274	9.76953
ARHGAP5	9.74317	8.80859	10.1702	9.89275	10.131	9.99522	9.95881	9.56779	11.0481	10.6845
ARHGDIA	9.58539	9.28258	10.7367	11.098	10.4798	10.7806	10.3695	10.6192	8.61466	8.43358
ARHGEF1	8.77504	9.31844	9.88373	10.9837	9.79128	9.50655	10.6576	11.5289	9.38058	10.1743
ARHGEF10	9.62141	8.76121	10.0429	10.2012	9.98381	9.85964	10.5989	10.4937	10.3372	10.1001
ARHGEF10L	9.86422	9.3782	11.9374	11.9183	8.78626	8.86578	11.104	8.87622	10.1532	9.11646
ARHGEF11	10.2819	9.36301	10.0977	10.3729	9.60481	9.54798	8.93809	8.79377	11.9895	11.0103
ARHGEF12	10.6639	10.1455	10.451	10.4679	8.97029	8.89456	8.29461	8.54778	11.928	11.6365
ARHGEF16	8.14825	7.11367	9.45719	9.98905	10.3669	9.88838	11.6638	10.9368	11.4821	10.9538
ARHGEF17	10.2654	10.7998	9.26745	9.62596	9.8321	10.3897	9.55237	9.63788	10.1269	10.5024
ARHGEF18	9.74448	9.71474	9.38031	9.14419	8.51421	9.09019	8.08842	8.94861	13.8686	13.5063
ARHGEF2	8.09467	7.96884	8.717	9.21084	12.2753	12.8373	12.3528	12.687	7.83902	8.01716
ARHGEF28	9.63212	9.77933	8.13404	8.92033	10.1662	10.0444	12.4546	12.5195	9.57535	8.77424
ARHGEF3	10.2682	10.0759	10.9591	11.9314	9.0166	7.91063	7.36175	9.60708	11.2872	11.5821
ARHGEF37	9.59324	8.72516	9.29534	9.30195	8.82327	10.9141	10.5461	9.61304	10.8667	12.3211
ARHGEF4	9.14085	8.19831	7.91647	7.47461	12.2969	12.4854	13	12.5061	8.66974	8.31165
ARHGEF40	10.2084	9.9048	11.6075	11.1041	8.8411	9.35636	8.06519	8.1295	11.5897	11.1933
ARHGEF5	9.81423	9.62175	8.97171	9.67383	10.18	9.96826	9.55076	9.41653	11.4502	11.3527
ARHGEF7	10.1654	9.08581	10.5874	9.92426	10.062	9.6445	9.85946	9.79463	10.895	9.98154
ARID1A	10.6636	11.6205	10.2975	9.85	9.80811	9.70793	9.17043	8.91064	9.95008	10.0212
ARID1B	10.5249	11.032	9.94094	9.41657	10.2514	9.6889	9.86977	9.40117	9.9686	9.90576
ARID2	11.4778	11.4585	10.5239	9.98442	9.43135	9.19282	8.97081	8.81306	10.1568	9.99053
ARID4A	10.29	11.3139	8.87898	8.72122	9.24232	9.13413	9.39866	8.77005	12.4951	11.7556
ARID4B	10.998	12.2814	9.11278	9.41881	9.36694	9.54404	9.14041	9.40058	10.0166	10.7205
ARID5B	11.9025	12.5714	10.6579	10.45	8.69218	8.22022	7.39343	7.61001	11.3843	11.1181
ARIH1	9.13774	9.04913	9.79447	10.9631	10.4563	10.5928	10.3473	10.7301	9.70352	9.22563
ARIH2	8.81982	8.2831	11.432	11.2003	9.96919	10.7833	10.6342	11.0237	9.14135	8.7129
ARL1	9.46832	8.51147	9.75074	9.38987	10.2836	9.50932	10.6088	11.0009	10.3556	11.1214
ARL13B	8.4631	8.22845	9.22116	8.91119	10.939	12.7745	10.3612	11.5794	9.87976	9.64224
ARL14EP	10.3649	11.5522	8.102	9.96883	10.2088	11.4994	9.37246	10.5216	9.23436	9.17545
ARL16	9.06684	9.38217	10.65	11.0044	10.0165	9.73103	8.91445	10.2986	10.7236	10.2123
ARL2	10.0759	8.67711	11.2435	10.2934	11.0621	11.108	10.1477	10.4153	8.36849	8.60842
ARL3	8.98701	7.84214	12.4905	11.4225	10.2379	10.4841	10.7758	11.0089	8.84335	7.90794
ARL6	9.72331	8.18204	10.5879	10.7245	10.6122	10.5139	9.56511	9.87014	10.3118	9.90916
ARL6IP1	11.5444	10.6251	11.1557	10.1811	9.27155	9.25493	8.71444	8.92682	10.207	10.119
ARL6IP4	9.77288	9.00604	10.0704	10.0973	10.7578	10.1687	11.2044	10.8436	9.06194	9.01696
ARL6IP5	11.2505	10.9937	10.9382	9.88757	9.12732	9.36202	8.56357	8.67614	10.9325	10.2684
ARL6IP6	9.35005	9.52829	10.5212	10.5379	10.1223	10.4462	9.09702	9.5393	9.96478	10.8929
ARL8A	9.3794	9.57025	9.38512	10.1023	8.84205	10.5995	9.35609	11.6465	9.75883	11.3599
ARL8B	9.21387	11.2032	8.83068	10.2583	8.56704	10.7918	9.29725	10.8972	9.63616	11.3044
ARMC1	10.9918	10.4184	10.1009	10.6143	10.0442	10.0504	9.54894	9.39832	9.43607	9.39663
ARMC10	9.1548	9.45032	8.66893	9.03283	9.46143	10.4468	11.4354	14.9519	8.80574	8.59188
ARMC5	11.1954	8.75653	10.9116	9.85628	10.6664	10.8735	9.4697	9.29802	9.22672	9.7458
ARMC6	9.81734	10.013	10.6225	11.3184	10.7312	11.0481	10.4724	10.5976	7.79093	7.58848
ARMC8	9.1742	9.42286	9.59862	9.52685	10.7106	10.9952	9.85151	10.3854	10.1089	10.2258
ARMC9	10.333	8.88508	10.3431	9.92793	10.0024	9.69097	12.0474	12.7027	8.18845	7.87893
ARMCX1	10.364	10.764	7.82883	9.37966	10.5166	11.5701	10.4247	11.0735	9.38851	8.69021
ARMCX2	11.5271	11.5115	8.28615	8.48229	7.99618	8.04774	9.93868	11.0991	11.1024	12.0088
ARMCX3	9.53302	8.93065	9.90312	9.21301	10.3679	10.2022	9.88741	10.2676	10.8381	10.8569
